document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2016-12025,Rules and Regulations Implementing the Telephone Consumer Protection Act of 1991,Federal Communications Commission,2016-05-20,,2016-06-21,FCC-2016-0160-0001,0,federalregister
2016-11977,Federal Acquisition Regulation: System for Award Management Registration,"Defense Department, General Services Administration, National Aeronautics and Space Administration",2016-05-20,,2016-07-19,,0,federalregister
2016-11864,Modification of Regulation Regarding Written Argument: Establishing Word Limits for Case and Rebuttal Briefs in Antidumping and Countervailing Duty Proceedings,"Commerce Department, International Trade Administration",2016-05-20,,2016-06-20,ITA-2016-0001-0006,11,federalregister
2016-11844,Approval and Promulgation of Air Quality Implementation Plans; Maryland; Control of Emissions From Various Processes and Fuel-Burning Equipment From Kraft Pulp Mills,Environmental Protection Agency,2016-05-20,,2016-06-20,EPA-R03-OAR-2016-0054-0001,0,federalregister
2016-11755,"Petition To Initiate Rulemaking; Ensuring That Companies With a History of Financial Insolvency, and Their Subsidiary Companies, Are Not Allowed to Self-Bond Coal Mining Operations","Interior Department, Surface Mining Reclamation and Enforcement Office",2016-05-20,,2016-06-20,OSM-2016-0006-0001,6549,federalregister
2016-11246,Alabama Regulatory Program,"Interior Department, Surface Mining Reclamation and Enforcement Office",2016-05-20,,2016-06-20,OSM-2016-0005-0001,1,federalregister
2016-11823,"Special Local Regulation; Ohio River, Lawrenceburg, IN","Homeland Security Department, Coast Guard",2016-05-20,,2016-06-06,USCG-2016-0158-0001,0,federalregister
2016-11681,Airworthiness Directives; Airbus Airplanes,"Transportation Department, Federal Aviation Administration",2016-05-23,,2016-07-07,FAA-2016-6671-0001,0,federalregister
2016-12126,Forty-Fourth Meeting: RTCA Special Committee 206 (SC-206) Aeronautical Information and Meteorological Data Link Services,"Transportation Department, Federal Aviation Administration",2016-05-23,,,FAA-2013-0259-1223,0,federalregister
2016-12099,"Air Quality Control, Reporting, and Compliance","Interior Department, Ocean Energy Management Bureau",2016-05-23,,2016-06-20,BOEM-2013-0081-0084,16,federalregister
2016-12106,Proposed Information Collection Request; Comment Request; EPA Application Materials for the Water Infrastructure Finance and Innovation Act,Environmental Protection Agency,2016-05-23,,2016-07-22,EPA-HQ-OW-2016-0178-0001,7,federalregister
2016-12081,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Consumer Financial Protection Bureau,2016-05-23,,2016-06-22,CFPB-2016-0023-0001,0,federalregister
2016-12048,"Agency Information Collection Activities: Application for Temporary Protected Status, Form I-821; Revision of a Currently Approved Collection","Homeland Security Department, U.S. Citizenship and Immigration Services",2016-05-23,,2016-07-22,USCIS-2007-0013-0029,5,federalregister
2016-12079,Endangered and Threatened Wildlife and Plants; Initiation of a 5-Year Review of the Eskimo Curlew,"Interior Department, Fish and Wildlife Service",2016-05-23,,2016-07-22,,0,federalregister
2016-11966,Air Plan Approval; New Hampshire; Ozone Maintenance Plan,Environmental Protection Agency,2016-05-23,,2016-06-22,EPA-R01-OAR-2012-0289-0002,0,federalregister
2016-11701,National Flood Insurance Program (NFIP): Financial Assistance/Subsidy Arrangement,"Homeland Security Department, Federal Emergency Management Agency",2016-05-23,,2016-07-22,FEMA-2016-0012-0001,6,federalregister
2016-12080,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Multiple Worksite Report and Report of Federal Employment and Wages,Labor Department,2016-05-23,,2016-06-22,DOL_FRDOC_0001-0855,0,federalregister
2016-12051,"In the Matter of Luminant Generation Company LLC; Comanche Peak Nuclear Power Plant, Unit Nos. 1 and 2, and Independent Spent Fuel Storage Installation Facility",Nuclear Regulatory Commission,2016-05-23,,,NRC-2016-0020-0002,0,federalregister
2016-12054,"PSEG Nuclear LLC; Salem Nuclear Generating Station, Unit Nos. 1 and 2",Nuclear Regulatory Commission,2016-05-23,,2016-06-22,NRC-2016-0102-0001,0,federalregister
2016-12131,Proposed Collection; Comment Request for Revenue Procedure 2001-21,"Treasury Department, Internal Revenue Service",2016-05-23,,2016-07-22,,0,federalregister
2016-12033,"Proposed Information Collection (Notice of Disagreement (NOD) (Pension, Dependency and Indemnity Compensation (DIC), Burial and Accrued), VA Form 21P-0970); Comment Request",Veterans Affairs Department,2016-05-23,,2016-07-22,VA-2016-VACO-0001-0073,1,federalregister
2016-12002,Submission for OMB Review; Quality Assurance Requirements,"Defense Department, General Services Administration, National Aeronautics and Space Administration",2016-05-23,,2016-06-22,FAR-2016-0053-0046,0,federalregister
2016-12009,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2016-05-23,,2016-07-22,,0,federalregister
2016-12043,Notice of Request for Information by the Presidential Advisory Council on Combating Antibiotic-Resistant Bacteria,Health and Human Services Department,2016-05-23,,2016-06-22,,0,federalregister
2016-12143,Fiscal Year 2015 and 2016 Passenger Ferry Grant Program Project Selections,"Transportation Department, Federal Transit Administration",2016-05-23,,,FTA-2013-0016-0152,0,federalregister
2016-12026,Banned Devices; Proposal To Ban Electrical Stimulation Devices Used To Treat Self-Injurious or Aggressive Behavior; Extension of Comment Period,"Health and Human Services Department, Food and Drug Administration",2016-05-23,,2016-04-25,FDA-2016-N-1111-0382,261,federalregister
2016-12124,Ninth Meeting: RTCA Special Committee 230 (SC-230) Airborne Weather Detection Systems (Joint With WG-95 Inflight Ice Long Range Awareness Systems' Fourth Meeting),"Transportation Department, Federal Aviation Administration",2016-05-23,,,FAA-2013-0259-1225,0,federalregister
2016-12125,Twenty-Third Meeting: RTCA Special Committee 225 (SC-225) Rechargeable Lithium Battery and Battery Systems,"Transportation Department, Federal Aviation Administration",2016-05-23,,,FAA-2013-0259-1224,0,federalregister
2016-11805,United States Rail Service Issues-Performance Data Reporting,"Transportation Department, Surface Transportation Board",2016-05-23,,2016-06-28,STB-2016-0077-0001,0,federalregister
2016-12076,"Fisheries of the Northeastern United States; Recreational Management Measures for the Summer Flounder, Scup, and Black Sea Bass Fisheries; Fishing Year 2016","Commerce Department, National Oceanic and Atmospheric Administration",2016-05-23,,2016-06-07,NOAA-NMFS-2016-0029-0001,3,federalregister
2016-12019,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Personal Protective Equipment for Shipyard Employment,Labor Department,2016-05-23,,2016-06-22,DOL_FRDOC_0001-0856,0,federalregister
2016-12132,Proposed Collection; Comment Request for Regulation Project,"Treasury Department, Internal Revenue Service",2016-05-23,,2016-07-22,,0,federalregister
2016-12032,"Proposed Information Collection (Medical Expense Report, VA Form 21P-8416) Activity: Comment Request",Veterans Affairs Department,2016-05-23,,2016-07-22,VA-2016-VACO-0001-0075,0,federalregister
2016-12031,Proposed Information Collection (Principles of Excellence Complaint System Intake); Activity: Comment Request,Veterans Affairs Department,2016-05-23,,2016-07-22,VA-2016-VACO-0001-0074,0,federalregister
2016-12042,Patent Processing (Updating),"Commerce Department, Patent and Trademark Office",2016-05-23,,2016-07-22,PTO-P-2016-0017-0001,0,federalregister
2016-12082,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Consumer Financial Protection Bureau,2016-05-23,,2016-06-22,CFPB-2016-0024-0001,0,federalregister
2016-12035,Proposed Collection; Comment Request,Defense Department,2016-05-23,,2016-07-22,DOD-2012-HA-0116-0003,1,federalregister
2016-12105,Proposed Information Collection Request; Comment Request; Registration of Fuels and Fuel Additives-Requirements for Manufacturers,Environmental Protection Agency,2016-05-23,,2016-07-22,EPA-HQ-OAR-2006-0894-0012,0,federalregister
2016-12008,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2016-05-23,,2016-07-22,,0,federalregister
2016-12001,"Safety Zones, Recurring Marine Events Held in the Coast Guard Sector Long Island Sound Captain of the Port Zone","Homeland Security Department, Coast Guard",2016-05-24,,2016-06-23,USCG-2015-0118-0001,0,federalregister
2016-12113,Air Plan Approval; Florida; Regional Haze Progress Report,Environmental Protection Agency,2016-05-24,,2016-06-23,EPA-R04-OAR-2015-0361-0001,0,federalregister
2016-12136,Pipeline Safety: Gas and Liquid Advisory Committee Member Nominations,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2016-05-24,,,PHMSA-2016-0033-0001,1,federalregister
2016-12109,New Postal Product,Postal Regulatory Commission,2016-05-24,,2016-05-25,,0,federalregister
2016-12088,Proposed Information Collection (Nonprofit Research and Education Corporations (NPCs) Data Collection),Veterans Affairs Department,2016-05-24,,2016-07-25,VA-2016-VACO-0001-0076,1,federalregister
2016-12152,"Agency Information Collection Activities; Submission for OMB Review; Comment Request; Securities Lending by Employee Benefit Plans, Prohibited Transaction Exemption 2006-16",Labor Department,2016-05-24,,2016-06-23,DOL_FRDOC_0001-0857,0,federalregister
2016-12151,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Unemployment Insurance Data Validation,Labor Department,2016-05-24,,2016-06-23,DOL_FRDOC_0001-0858,0,federalregister
2016-12179,Agency Information Collection Activities: Proposed Collection; Comment Request; Controlled Equipment Request Form.,"Homeland Security Department, Federal Emergency Management Agency",2016-05-24,,2016-07-25,FEMA-2015-0029-0001,0,federalregister
2016-12244,30-Day Notice of Proposed Information Collection: Public Housing Reform Act: Changes to Admission and Occupancy Requirements,Housing and Urban Development Department,2016-05-24,,2016-06-23,,0,federalregister
2016-12159,"Incidental Take Permit Applications for Alabama Beach Mouse; Gulf Shores, Alabama","Interior Department, Fish and Wildlife Service",2016-05-24,,2016-06-23,,0,federalregister
2016-12146,Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request,"Health and Human Services Department, Health Resources and Services Administration",2016-05-24,,2016-06-23,,0,federalregister
2016-12217,Proposed Collection; Comment Request,Defense Department,2016-05-24,,2016-07-25,DOD-2015-HA-0008-0002,0,federalregister
2016-12278,"Wireless Telecommunications Bureau Seeks Comment on Atlantic Tele-Network, Inc., and SAL Spectrum, LLC, Petition for Waiver To Claim Eligibility for a Rural Service Provider Bidding Credit in Auction 1002",Federal Communications Commission,2016-05-24,,2016-05-26,FCC-2016-0162-0001,0,federalregister
2016-12181,"Agency Information Collection Activities: Proposed Collection Renewals; Comment Request (3064-0070, -0079, -0103, -0139 & -0192)",Federal Deposit Insurance Corporation,2016-05-24,,2016-07-25,FDIC-2016-0090-0001,0,federalregister
2016-12169,Prospective Grant of Exclusive Patent License: Development of Adeno-Associated Virus Vectors for the Treatment of Glycogen Storage Disease Type Ia,"Health and Human Services Department, National Institutes of Health",2016-05-24,,2016-06-08,,0,federalregister
2016-12192,"Rural Energy Savings Program: Measurement, Verification, Training and Technical Assistance","Agriculture Department, Rural Utilities Service",2016-05-24,,2016-06-23,RUS-16-ELECTRIC-0028-0001,9,federalregister
2016-11957,"Proposed Establishment of Class E Airspace; Park River, ND","Transportation Department, Federal Aviation Administration",2016-05-24,,2016-07-08,FAA-2016-5856-0001,0,federalregister
2016-12030,Rule Governing Disclosure of Written Consumer Product Warranty Terms and Conditions; Rule Governing Pre-Sale Availability of Written Warranty Terms,Federal Trade Commission,2016-05-24,,2016-06-17,FTC-2016-0044-0001,1,federalregister
2016-12128,"Petition for Exemption; Summary of Petition Received; Columbia Helicopters, Inc.","Transportation Department, Federal Aviation Administration",2016-05-24,,2016-06-13,FAA-2016-0604-0002,0,federalregister
2016-12218,Meeting: RTCA Program Management Committee (PMC),"Transportation Department, Federal Aviation Administration",2016-05-24,,,FAA-2013-0259-1230,0,federalregister
2016-12214,Fourteenth Meeting: RTCA Tactical Operations Committee (TOC),"Transportation Department, Federal Aviation Administration",2016-05-24,,,FAA-2013-0259-1227,0,federalregister
2016-12213,Forty-First Meeting: RTCA Special Committee 224 (SC-224) Airport Security Access Control Systems,"Transportation Department, Federal Aviation Administration",2016-05-24,,,FAA-2013-0259-1228,0,federalregister
2016-12110,New Postal Product,Postal Regulatory Commission,2016-05-24,,2016-05-25,,0,federalregister
2016-12337,Sunshine Act Meeting Notice,Nuclear Regulatory Commission,2016-05-24,,,NRC-2016-0001-0022,0,federalregister
2016-12108,New Postal Product,Postal Regulatory Commission,2016-05-24,,2016-05-25,,0,federalregister
2016-12107,Market Dominant Price Adjustment,Postal Regulatory Commission,2016-05-24,,2016-06-06,,0,federalregister
2016-12104,Multiemployer Pension Plan Application To Reduce Benefits,Treasury Department,2016-05-24,,2016-06-22,TREAS-DO-2016-0008-0001,4,federalregister
2016-12195,"Medical Radioisotope Production Facility; Northwest Medical Isotopes, LLC",Nuclear Regulatory Commission,2016-05-24,,,NRC-2013-0235-0012,0,federalregister
2016-12098,"Agency Information Collection Activities: Application by Refugee for Waiver of Grounds of Excludability, Form I-602; Extension, Without Change, of a Currently Approved Collection","Homeland Security Department, U.S. Citizenship and Immigration Services",2016-05-24,,2016-06-23,USCIS-2006-0042-0034,1,federalregister
2016-12130,Proposed Collection; Comment Request,Defense Department,2016-05-24,,2016-07-25,DOD-2016-OS-0062-0001,0,federalregister
2016-12283,"Application To Export Electric Energy; E-T Global Energy, LLC",Energy Department,2016-05-24,,2016-06-23,DOE-HQ-2016-0018-0001,1,federalregister
2016-12168,Prospective Grant of Exclusive Patent License: Development of Adeno-Associated Virus Vectors for the Treatment of Glycogen Storage Disease Type Ia,"Health and Human Services Department, National Institutes of Health",2016-05-24,,2016-06-08,,0,federalregister
2016-12167,Performance-Based Investment Advisory Fees,Securities and Exchange Commission,2016-05-24,,,,0,federalregister
2016-11945,National Environmental Policy Act Procedures,"Justice Department, Federal Bureau of Investigation",2016-05-24,,2016-07-25,FBI-2016-0001-0001,0,federalregister
2016-12097,Leasing of Sulfur or Oil and Gas in the Outer Continental Shelf MMAA104000,"Interior Department, Ocean Energy Management Bureau",2016-05-24,,2016-06-23,BOEM-2016-0031-0011,2,federalregister
2016-12102,Air Plan Approval/Disapproval; Mississippi Infrastructure Requirements for the 2010 Nitrogen Dioxide National Ambient Air Quality Standards,Environmental Protection Agency,2016-05-24,,2016-06-23,EPA-R04-OAR-2014-0751-0001,0,federalregister
2016-11182,Transportation for Individuals With Disabilities; Service Criteria for Complementary Paratransit Fares,Transportation Department,2016-05-24,,,DOT-OST-2015-0075-0207,0,federalregister
2016-12234,"60-Day Notice of Proposed Information Collection: Application for A, G, or NATO Visa",State Department,2016-05-24,,2016-07-25,DOS-2016-0036-0001,0,federalregister
2016-12215,Twenty-Sixth Meeting: RTCA Special Committee 217 (SC-217) Aeronautical Databases (Joint With EUROCAE WG-44 Aeronautical Databases),"Transportation Department, Federal Aviation Administration",2016-05-24,,,FAA-2013-0259-1229,0,federalregister
2016-11976,Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,Nuclear Regulatory Commission,2016-05-24,,2016-06-23,NRC-2016-0100-0001,0,federalregister
2016-10961,Arbitration Agreements,Consumer Financial Protection Bureau,2016-05-24,,2016-08-22,CFPB-2016-0020-0001,113680,federalregister
2016-11646,Agency Information Collection; Activity Under OMB Review; Passenger Origin-Destination Survey Report,"Transportation Department, Transportation Statistics Bureau",2016-05-25,,2016-07-25,DOT-OST-2014-0031-0020,0,federalregister
2016-12247,"Proposed Information Collection; Comment Request; StormReady, TsunamiReady, StormReady/TsunamiReady, and StormReady Supporter Application Forms","Commerce Department, National Oceanic and Atmospheric Administration",2016-05-25,,2016-07-25,,0,federalregister
2016-12196,Northeast Ocean Plan,"Commerce Department, National Oceanic and Atmospheric Administration",2016-05-25,,2016-07-25,,0,federalregister
2016-12246,Comment Request: Antarctic Conservation Act Application Permit Form,National Science Foundation,2016-05-25,,2016-07-25,NSF_FRDOC_0001-1722,0,federalregister
2016-12057,Transition From TTY to Real-Time Text Technology,Federal Communications Commission,2016-05-25,,2016-07-25,FCC-2016-0164-0001,0,federalregister
2016-12226,Federal Acquisition Regulation: Public Disclosure of Greenhouse Gas Emissions and Reduction Goals-Representation (FAR Case 2015-024),"Defense Department, General Services Administration, National Aeronautics and Space Administration",2016-05-25,,2016-07-25,,0,federalregister
2016-12347,Mariana Archipelago Fisheries; Remove the CNMI Medium and Large Vessel Bottomfish Prohibited Areas,"Commerce Department, National Oceanic and Atmospheric Administration",2016-05-25,,2016-07-25,NOAA-NMFS-2015-0115-0002,0,federalregister
2016-12338,Advanced Practice Registered Nurses,Veterans Affairs Department,2016-05-25,,2016-07-25,VA-2016-VHA-0011-0001,223623,federalregister
2016-12334,"Tonto National Forest; Pinal County, AZ; Resolution Copper Project and Land Exchange Environmental Impact Statement","Agriculture Department, Forest Service",2016-05-25,,2016-07-18,FS-2016-0006-0120,0,federalregister
2016-12266,Information Collection Activity; Comment Request,"Agriculture Department, Rural Utilities Service",2016-05-25,,2016-07-25,RUS-16-AGENCY-0032-0001,0,federalregister
2016-12357,60-Day Notice of Proposed Information Collection: Adoptive Family Relief Act Refund Application,State Department,2016-05-25,,2016-07-25,DOS-2016-0037-0001,0,federalregister
2016-12310,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Greenhouse Gas Reporting Program (Renewal),Environmental Protection Agency,2016-05-25,,2016-06-24,EPA-HQ-OAR-2012-0333-0034,1,federalregister
2016-12330,Agency Information Collection Activities; Proposed Collection; Comment Request,Federal Trade Commission,2016-05-25,,2016-07-25,FTC-2016-0046-0001,0,federalregister
2016-12335,Notice of Public Meeting for the John Day-Snake Resource Advisory Council,"Interior Department, Land Management Bureau",2016-05-25,,2016-06-24,,0,federalregister
2016-12269,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2016-05-25,,2016-06-09,,0,federalregister
2016-12340,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel MSZ MT 749 G 809; Invitation for Public Comments,"Transportation Department, Maritime Administration",2016-05-25,,2016-06-24,MARAD-2016-0051-0001,0,federalregister
2016-12270,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2016-05-25,,2016-06-09,,0,federalregister
2016-12229,Clean Air Act Redesignation Substitute for the Dallas-Fort Worth 1-Hour Ozone and 1997 8-Hour Ozone Nonattainment Areas; Texas,Environmental Protection Agency,2016-05-25,,2016-06-24,EPA-R06-OAR-2015-0721-0001,3,federalregister
2016-12230,Clean Air Act Redesignation Substitute for the Houston-Galveston-Brazoria 1997 8-hour Ozone Nonattainment Area; Texas,Environmental Protection Agency,2016-05-25,,2016-06-24,EPA-R06-OAR-2015-0609-0001,7,federalregister
2016-12359,Pesticide Product Registration; Receipt of Applications for New Active Ingredients,Environmental Protection Agency,2016-05-25,,2016-06-24,EPA-HQ-OPP-2016-0251-0001,1,federalregister
2016-12276,Information Collections Being Submitted for Review and Approval to the Office of Management and Budget,Federal Communications Commission,2016-05-25,,2016-06-24,FCC-2016-0163-0001,0,federalregister
2016-12277,Information Collection Being Reviewed by the Federal Communications Commission,Federal Communications Commission,2016-05-25,,2016-07-25,FCC-2016-0165-0001,0,federalregister
2016-12085,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2016-05-25,,2016-06-24,CMS-2016-0022-0005,1,federalregister
2016-12305,Notice of Proposed Information Collection Request: STEM Expert Facilitation of Family Learning in Libraries and Museums (STEMeX)-A National Leadership Grants Special Initiative,"National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2016-05-25,,2016-07-25,,0,federalregister
2016-12251,Improving the Academic Achievement of the Disadvantaged (Migrant Education Program),Education Department,2016-05-25,,2016-06-09,,0,federalregister
2016-12262,Request for Information: Supplemental Nutrition Assistance Program (SNAP) Data Exchange Standardization,"Agriculture Department, Food and Nutrition Service",2016-05-25,,2016-07-25,FNS-2016-0050-0001,6,federalregister
2016-12243,Magnuson-Stevens Act Provisions; General Provisions for Domestic Fisheries; Application for Exempted Fishing Permits,"Commerce Department, National Oceanic and Atmospheric Administration",2016-05-25,,2016-06-09,,0,federalregister
2016-12286,Endangered Species; File No. 20283,"Commerce Department, National Oceanic and Atmospheric Administration",2016-05-25,,2016-06-24,,0,federalregister
2016-12328,Coastal Nonpoint Pollution Control Program: Proposed Findings Document and Programmatic Environmental Assessment,"Commerce Department, National Oceanic and Atmospheric Administration, Environmental Protection Agency",2016-05-25,,2016-06-24,EPA_FRDOC_0001-19154,0,federalregister
2016-12299,"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the San Francisco Ferry Terminal Expansion Project, South Basin Improvements Project","Commerce Department, National Oceanic and Atmospheric Administration",2016-05-25,,2016-06-24,,0,federalregister
2016-12271,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2016-05-25,,2016-06-09,,0,federalregister
2016-12308,"CSX Transportation, Inc.'s Request for Positive Train Control Safety Plan Approval and System Certification","Transportation Department, Federal Railroad Administration",2016-05-25,,,FRA-2010-0028-0179,0,federalregister
2016-12341,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel NAUTI GIRL; Invitation for Public Comments,"Transportation Department, Maritime Administration",2016-05-25,,2016-06-24,MARAD-2016-0054-0001,0,federalregister
2016-12342,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel PEGASUS; Invitation for Public Comments,"Transportation Department, Maritime Administration",2016-05-25,,2016-06-24,MARAD-2016-0052-0001,0,federalregister
2016-12339,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel INDIGO; Invitation for Public Comments,"Transportation Department, Maritime Administration",2016-05-25,,2016-06-24,MARAD-2016-0053-0001,0,federalregister
2016-12358,Public Hearing for Standards for 2017 and Biomass-Based Diesel Volume for 2018 Under the Renewable Fuel Standard Program,Environmental Protection Agency,2016-05-25,,,,0,federalregister
2016-12227,Designation of Agent To Receive Notification of Claimed Infringement,"Library of Congress, Copyright Office, Library of Congress",2016-05-25,,2016-06-24,COLC-2016-0006-0001,4,federalregister
2016-12118,Air Plan Approval; Connecticut; Sulfur Content of Fuel Oil Burned in Stationary Sources,Environmental Protection Agency,2016-05-25,,2016-06-24,EPA-R01-OAR-2014-0364-0001,1,federalregister
2016-12314,Information Collection: Youth Conservation Corps Application and Medical History,"Agriculture Department, Forest Service",2016-05-25,,2016-07-25,FS-2016-0006-0121,0,federalregister
2016-12376,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2016-05-26,,2016-06-27,CMS-2016-0046-0003,0,federalregister
2016-12476,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2016-05-26,,2016-07-25,CMS-2016-0092-0001,0,federalregister
2016-12440,Agency Information Collection Activities: Application To Pay Off or Discharge an Alien Crewman,"Homeland Security Department, U.S. Customs and Border Protection",2016-05-26,,2016-07-25,USCBP-2008-0028-0007,0,federalregister
2016-12438,U.S. Fish and Wildlife Service Enhancement of Survival Permit; Draft Mitchell's Satyr Safe Harbor Agreement,"Interior Department, Fish and Wildlife Service",2016-05-26,,2016-06-27,,0,federalregister
2016-12436,Qualification of Drivers; Exemption Applications; Epilepsy and Seizure Disorders,"Transportation Department, Federal Motor Carrier Safety Administration",2016-05-26,,,FMCSA-2015-0118-0015,0,federalregister
2016-12363,Proposed Extension of Information Collection Requests,"Labor Department, Employee Benefits Security Administration",2016-05-26,,2016-07-25,,0,federalregister
2016-12457,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Access to Multiemployer Plan Information,Labor Department,2016-05-26,,2016-06-27,DOL_FRDOC_0001-0860,0,federalregister
2016-12456,Agency Information Collection Activities; Submission for OMB Review; Comment Request; H-1B Technical Skills Training and Jobs and Innovation Accelerator Challenge Grants,Labor Department,2016-05-26,,2016-06-27,DOL_FRDOC_0001-0859,0,federalregister
2016-12545,"Draft Standard Review Plan on Foreign Ownership, Control, or Domination, Revision 1",Nuclear Regulatory Commission,2016-05-26,,2016-07-25,NRC-2016-0088-0005,8,federalregister
2016-12546,"Foreign Ownership, Control, or Domination of Nuclear Power, and Non-Power Production or Utilization Facility",Nuclear Regulatory Commission,2016-05-26,,2016-07-25,NRC-2016-0088-0003,0,federalregister
2016-12395,New Postal Product,Postal Regulatory Commission,2016-05-26,,2016-06-01,,0,federalregister
2016-12394,New Postal Product,Postal Regulatory Commission,2016-05-26,,2016-06-01,,0,federalregister
2016-12392,New Postal Product,Postal Regulatory Commission,2016-05-26,,2016-06-01,,0,federalregister
2016-12393,New Postal Product,Postal Regulatory Commission,2016-05-26,,2016-06-01,,0,federalregister
2016-12364,"Commerce in Firearms and Explosives; Secure Gun Storage, Amended Definition of Antique Firearm, and Miscellaneous Amendments","Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2016-05-26,,2016-08-24,ATF-2016-0002-0001,5,federalregister
2016-12460,Notice of Intent To Grant Exclusive License,"Agriculture Department, Agricultural Research Service",2016-05-26,,2016-06-27,ARS_FRDOC_0001-0170,0,federalregister
2016-12411,"Commission Information Collection Activities (FERC Form 80, FERC-550, and FERC-549); Consolidated Comment Request; Extension","Energy Department, Federal Energy Regulatory Commission",2016-05-26,,2016-07-25,FERC-2016-0741-0001,0,federalregister
2016-12325,Recordkeeping for Timely Deposit Insurance Determination,Federal Deposit Insurance Corporation,2016-05-26,,2016-06-27,FDIC-2016-0092-0001,0,federalregister
2016-12458,Proposed Collection; Comment Request,Defense Department,2016-05-26,,2016-07-25,DOD-2012-OS-0065-0004,0,federalregister
2016-12493,Notice of Intent To Request Revision and Extension of a Currently Approved Information Collection,"Agriculture Department, National Agricultural Statistics Service",2016-05-26,,2016-07-25,NASS_FRDOC_0001-0164,0,federalregister
2016-12490,Notice of Intent To Grant Exclusive License,"Agriculture Department, Agricultural Research Service",2016-05-26,,2016-06-27,ARS_FRDOC_0001-0169,0,federalregister
2016-12492,Notice of Intent To Grant Exclusive License,"Agriculture Department, Agricultural Research Service",2016-05-26,,2016-06-27,ARS_FRDOC_0001-0171,0,federalregister
2016-12367,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NESHAP for Pulp and Paper Production (Renewal),Environmental Protection Agency,2016-05-26,,2016-06-27,EPA-HQ-OECA-2014-0054-0003,0,federalregister
2016-12461,Information Collection Being Reviewed by the Federal Communications Commission,Federal Communications Commission,2016-05-26,,2016-07-25,FCC-2016-0167-0001,0,federalregister
2016-12439,Agency Information Collection Activities: NAFTA Regulations and Certificate of Origin,"Homeland Security Department, U.S. Customs and Border Protection",2016-05-26,,2016-07-25,USCBP-2006-0008-0009,0,federalregister
2016-12441,Agency Information Collection Activities: Passenger List/Crew List (CBP Form I-418),"Homeland Security Department, U.S. Customs and Border Protection",2016-05-26,,2016-07-25,USCBP-2006-0112-0014,0,federalregister
2016-12541,Privacy Act of 1974; as Amended; Notice To Amend an Existing System of Records,Interior Department,2016-05-26,,2016-06-27,,0,federalregister
2016-12401,Agency Information Collection Activities: Proposed Collection; Comment Request,Tennessee Valley Authority,2016-05-26,,2016-07-25,TVA-2016-0011-0001,0,federalregister
2016-12343,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel REEL OBSESSION; Invitation for Public Comments,"Transportation Department, Maritime Administration",2016-05-26,,2016-06-27,MARAD-2016-0056-0001,0,federalregister
2016-12272,Proposed Collections; Comment Requests,Treasury Department,2016-05-26,,2016-07-25,,0,federalregister
2016-12391,New Postal Product,Postal Regulatory Commission,2016-05-26,,2016-06-01,,0,federalregister
2016-12066,Technical and Conforming Changes and Corrections to FHFA Regulations,Federal Housing Finance Agency,2016-05-26,,2016-07-25,FHFA-2016-0009-0001,0,federalregister
2016-12526,Proposed Inlet Barrier Filter for Rotorcraft Policy Statement,"Transportation Department, Federal Aviation Administration",2016-05-26,,,FAA-2016-6691-0001,1,federalregister
2016-12352,Airworthiness Directives; Airbus Airplanes,"Transportation Department, Federal Aviation Administration",2016-05-26,,2016-07-11,FAA-2016-6893-0001,3,federalregister
